"DATA_ATIVACAO";"NUN_NTC";"TIPO_OPERACAO";"PLANO";"COD_MOBILE";"MES_REFERENCIA";"VALIDO_COMISSAO";"VALOR_COMISSAO";"COD_IRREG";"ARQUIVO";"DATA_ESTORNO";"PENDENCIA";"VALOR_FRANQUIA";"SIMCARD";"COD_QUINZENA";"STATUS_GED";"NTC_ANTERIOR";"PLANO_ANTERIOR";"NUM_CHAMADO";"CONTRATO_EBT_NET";"CLASSIFICACAO_PGTO";"FRANQUIA_ANTERIOR";"VALOR_DELTA";"VALOR_FATOR";"DAT_DIGITALIZACAO";"DSC_NOME_PLANO";"NUM_FI"
"2023-11-10 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202311";"t";"304,18";"0";"FT_COMISSIONAMENTO";"";"OK";"104.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"996375233345";"ULTRA";"";"";"2,9";"";"BL 250M AQS BS FID";"170053293"
"2023-11-06 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 500 MB";"CLRZ";"202311";"t";"314,67";"0";"FT_COMISSIONAMENTO";"";"OK";"104.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"912001013342";"ULTRA";"";"";"3";"";"BL 500M SINGLE/FONE AQS BS BWF PON FID";"170053293"
"2023-11-13 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 500 MB";"CLRZ";"202311";"t";"314,67";"0";"FT_COMISSIONAMENTO";"";"OK";"104.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"213001135728";"ULTRA";"";"";"3";"";"BL 500M SINGLE/FONE AQS BS BWF PON FID";"170053293"
"2023-11-06 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202311";"t";"304,18";"0";"FT_COMISSIONAMENTO";"";"OK";"104.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"996375231946";"ULTRA";"";"";"2,9";"";"BL 250M AQS BS FID";"170053293"
"2023-11-06 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 500 MB";"CLRZ";"202311";"t";"314,67";"0";"FT_COMISSIONAMENTO";"";"OK";"104.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"091380444831";"ULTRA";"";"";"3";"";"BL 500M SINGLE OU C/ FONE AQS BS FID";"170053293"
"2023-11-13 00:00:00";"0";"TROCA DE PLANO UR";"DOWNGRADE DE PLANO UR";"CLRZ";"202311";"t";"10";"0";"FT_COMISSIONAMENTO";"";"OK";"154.9";"''";"P1";"SIM - DOC SOLAR";"";"";"";"996372022475";"ULTRA";"169,99";"-15";"2,9";"";"BL 750M COMBINADO FID";"170053293"
"2023-11-10 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202311";"t";"304,21";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"086366884116";"ULTRA";"";"";"2,9";"";"BL 250M SINGLE OU C/ FONE FID";"170053293"
"2023-11-09 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202311";"t";"304,18";"0";"FT_COMISSIONAMENTO";"";"OK";"104.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"088624786798";"ULTRA";"";"";"2,9";"";"BL 250M SINGLE/FONE AQS BS BWF PON FID";"170053293"
"2023-11-09 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202311";"t";"304,18";"0";"FT_COMISSIONAMENTO";"";"OK";"104.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"088624788090";"ULTRA";"";"";"2,9";"";"BL 250M AQS BS FID";"170053293"
"2023-11-07 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 500 MB";"CLRZ";"202311";"t";"314,67";"0";"FT_COMISSIONAMENTO";"";"OK";"104.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"213001135078";"ULTRA";"";"";"3";"";"BL 500M SINGLE/FONE AQS BS BWF PON FID";"170053293"
