DATA_ATIVACAO;NUN_NTC;TIPO_OPERACAO;PLANO;COD_MOBILE;MES_REFERENCIA;VALIDO_COMISSAO;VALOR_COMISSAO;COD_IRREG;ARQUIVO;DATA_ESTORNO;PENDENCIA;VALOR_FRANQUIA;SIMCARD;COD_QUINZENA;STATUS_GED;NTC_ANTERIOR;PLANO_ANTERIOR;NUM_CHAMADO;CONTRATO_EBT_NET;CLASSIFICACAO_PGTO;FRANQUIA_ANTERIOR;VALOR_DELTA;VALOR_FATOR;DAT_DIGITALIZACAO;DSC_NOME_PLANO;NUM_FI
09/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202306;t;246,21;0;FT_COMISSIONAMENTO;;OK;84.9;'';P1;AUDIO_CONEXAO;;;;996375168985;ULTRA;;;2,9;;BL 125M SINGLE OU C/ FONE FID;170032096
09/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202306;t;246,21;0;FT_COMISSIONAMENTO;;OK;84.9;'';P1;AUDIO_CONEXAO;;;;996375169175;ULTRA;;;2,9;;BL 125M COMBINADO FID;170032096
09/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 350 MB;CLRZ;202306;t;304,21;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;996375169183;ULTRA;;;2,9;;BL 350M COMBINADO FID;170032096
07/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202306;t;246,21;0;FT_COMISSIONAMENTO;;OK;84.9;'';P1;AUDIO_CONEXAO;;;;996375168870;ULTRA;;;2,9;;BL 125M SINGLE OU C/ FONE FID;170032096
02/06/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;t;293,72;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;363002648372;ULTRA;;;2,8;;CLARO STREAMING HD TVMAIS TOP VOZ STX;170032096
03/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;213001116111;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
06/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;213001116600;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
07/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;213001116804;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
07/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;204001001641;ULTRA;;;3;;BL 500M COMBINADO BWF PON FID;170032096
07/06/2023 00:00;0;FONE FIXO;FALE ILIMITADO BRASIL TOTAL;CLRZ;202306;t;84;0;FT_COMISSIONAMENTO;;OK;30;'';P1;AUDIO_CONEXAO;;;;86366781317;ULTRA;;;2,8;;FONE ILIM BR TOT 30.00;170030009
